bits,prime_index,prime,prime_mod_12,smoothness_exponent,order_bound,discriminant_exponent,discriminant_bound,explicit_order_count,explicit_success,explicit_smooth_count,explicit_best_order,explicit_best_lpf,explicit_first_smooth_order,bounded_cm_success,cm_discriminant,cm_class_number,cm_conductor,cm_trace,cm_order,cm_lpf,measurement_ms
60,32,1152921504606845647,7,3,216000,2,3600,7,0,0,1152921502459477947,1688461009,,1,-879,22,63131106,1052805488,1152921503554040160,40709,138.48649989813566
60,33,1152921504606845527,7,3,216000,2,3600,7,0,0,1152921504406290879,43730737,,1,-11,1,516047658,-1297046252,1152921505903891780,99137,2.6708999648690224
60,34,1152921504606845503,7,3,216000,2,3600,7,0,0,1152921505829039211,433249,,1,-123,2,24555138,2130146140,1152921502476699364,128969,8.862299961037934
60,35,1152921504606845473,1,3,216000,2,3600,10,0,0,1152921506553878691,905767,,1,-51,2,138031864,-1907876686,1152921506514722160,144701,29.096300015226007
60,36,1152921504606845471,11,3,216000,2,3600,1,0,0,1152921504606845472,174052159511903,,1,-719,31,68906306,1094448360,1152921503512397112,193573,28.53570005390793
60,37,1152921504606845399,11,3,216000,2,3600,1,1,1,1152921504606845400,122069,1152921504606845400,1,-787,5,59568286,1348744012,1152921503258101388,34337,48.72590000741184
60,38,1152921504606845387,11,3,216000,2,3600,1,0,0,1152921504606845388,96076792050570449,,0,,,,,,,54.89819997455925
60,39,1152921504606845321,5,3,216000,2,3600,5,1,1,1152921502700084000,33809,1152921502700084000,1,-4,1,493950220,1906761322,1152921502700084000,33809,15.867799986153841
60,40,1152921504606845317,1,3,216000,2,3600,10,0,0,1152921503725224260,230044057,,1,-84,4,209039951,970092328,1152921503636752990,103237,15.408099978230894
60,41,1152921504606845269,1,3,216000,2,3600,10,0,0,1152921504056871844,5463053,,1,-839,33,13960260,-2109069526,1152921506715914796,166967,62.407500110566616
60,42,1152921504606845213,5,3,216000,2,3600,5,0,0,1152921506570564770,80542489,,1,-607,13,82203868,714071522,1152921503892773692,8291,27.778899995610118
60,43,1152921504606845167,7,3,216000,2,3600,7,0,0,1152921505672288443,628636531,,1,-863,21,57227778,-1336168024,1152921505943013192,37337,59.37230004929006
60,44,1152921504606845161,1,3,216000,2,3600,10,0,0,1152921506702916250,3771737,,1,-19,1,478370805,513568013,1152921504093277149,105761,26.30600007250905
60,45,1152921504606845147,11,3,216000,2,3600,1,0,0,1152921504606845148,92059587817,,1,-776,20,76724887,208807062,1152921504398038086,20117,9.569999994710088
60,46,1152921504606845101,1,3,216000,2,3600,10,0,0,1152921506739038973,7777086607,,1,-15,2,61477908,-2134242962,1152921506741088064,36901,6.349199917167425
60,47,1152921504606845027,11,3,216000,2,3600,1,0,0,1152921504606845028,6775992104561,,0,,,,,,,125.92800008133054
60,48,1152921504606844957,1,3,216000,2,3600,10,1,1,1152921506404962189,91369,1152921506404962189,1,-3,1,677854567,-1798117231,1152921506404962189,91369,5.9405999490991235
60,49,1152921504606844933,1,3,216000,2,3600,10,0,0,1152921506752819368,10321117,,1,-699,10,80546983,276951811,1152921504329893123,34457,41.04010004084557
60,50,1152921504606844913,5,3,216000,2,3600,5,0,0,1152921502505927138,1617137,,0,,,,,,,83.38750002440065
60,51,1152921504606844849,1,3,216000,2,3600,10,1,1,1152921504864772957,203221,1152921504864772957,1,-3,1,1230874907,-257928107,1152921504864772957,203221,4.2505000019446015
60,52,1152921504606844829,5,3,216000,2,3600,5,0,0,1152921504606844830,11128451,,1,-740,16,78941474,13650774,1152921504593194056,98429,27.594500104896724
60,53,1152921504606844811,11,3,216000,2,3600,1,0,0,1152921504606844812,1863072622129,,1,-535,14,6093550,2142853412,1152921502463991400,63533,23.353899945504963
60,54,1152921504606844787,11,3,216000,2,3600,1,0,0,1152921504606844788,2325947213,,1,-499,3,36003971,1991190433,1152921502615654355,108271,15.98049991298467
60,55,1152921504606844741,1,3,216000,2,3600,10,0,0,1152921506143600584,2002829,,1,-67,1,203476037,1355624829,1152921503251219913,203969,7.536199991591275
60,56,1152921504606844717,1,3,216000,2,3600,10,0,0,1152921502811397712,679207,,1,-244,6,131282874,637415818,1152921503969428900,1091,10.736800031736493
60,57,1152921504606844691,11,3,216000,2,3600,1,0,0,1152921504606844692,9645531163,,1,-355,4,82853069,1474700647,1152921503132144045,77621,44.49360002763569
60,58,1152921504606844591,7,3,216000,2,3600,7,1,1,1152921502676427268,124231,1152921502676427268,1,-3,1,543192714,1930417324,1152921502676427268,124231,8.182100020349026
60,59,1152921504606844519,7,3,216000,2,3600,7,1,1,1152921503581586221,1327,1152921503581586221,1,-3,1,1089423615,1025258299,1152921503581586221,1327,1.3865999644622207
60,60,1152921504606844513,1,3,216000,2,3600,10,0,0,1152921502929365467,2399869,,1,-43,1,323767871,-322775067,1152921504929619581,135929,11.207800009287894
60,61,1152921504606844447,7,3,216000,2,3600,7,0,0,1152921506738806812,306855613,,0,,,,,,,91.88349999021739
60,62,1152921504606844417,1,3,216000,2,3600,10,0,0,1152921506678317593,879001,,1,-452,8,4318464,-2145520126,1152921506752364544,3343,81.91250008530915
60,63,1152921504606844411,7,3,216000,2,3600,7,0,0,1152921505175050113,64782709,,1,-699,10,73504430,913815112,1152921503693029300,25931,44.76409999188036
60,64,1152921504606844289,5,3,216000,2,3600,5,0,0,1152921504606844290,140771857,,1,-2747,18,3908096,2137692798,1152921502469151492,33091,135.0365000544116
60,65,1152921504606844279,7,3,216000,2,3600,7,0,0,1152921504780482101,2636527,,1,-24,2,188306185,1939243346,1152921502667600934,47189,7.9197000013664365
60,66,1152921504606844267,7,3,216000,2,3600,7,0,0,1152921504606844268,5082312283,,1,-163,1,59695306,-2007692880,1152921506614537148,59093,14.705499983392656
60,67,1152921504606844243,7,3,216000,2,3600,7,0,0,1152921506325893044,25778527,,1,-1128,8,41793811,-1625233178,1152921506232077422,105173,25.984699954278767
60,68,1152921504606844177,1,3,216000,2,3600,10,1,1,1152921502529588647,183511,1152921502529588647,1,-3,1,314481307,2077255531,1152921502529588647,183511,5.07149996701628
60,69,1152921504606844127,11,3,216000,2,3600,1,1,1,1152921504606844128,11801,1152921504606844128,1,-143,10,67603262,-1989509304,1152921506596353432,39719,6.822300027124584
60,70,1152921504606843871,7,3,216000,2,3600,7,0,0,1152921504758510469,4759477,,1,-7,1,777023770,620745072,1152921503986098800,98627,3.258099895901978
60,71,1152921504606843863,11,3,216000,2,3600,1,0,0,1152921504606843864,1159352731,,1,-1787,7,35124422,-1551457188,1152921506158301052,182417,24.03440000489354
60,72,1152921504606843779,11,3,216000,2,3600,1,0,0,1152921504606843780,7047010517,,1,-731,12,17256469,2096188125,1152921502510655655,201701,43.311099987477064
60,73,1152921504606843733,1,3,216000,2,3600,10,0,0,1152921506582205372,1329661,,1,-831,28,52559084,-1521868586,1152921506128712320,40429,26.452200021594763
60,74,1152921504606843731,11,3,216000,2,3600,1,0,0,1152921504606843732,503259626579,,1,-8,1,620091725,1239183618,1152921503367660114,96259,2.2556999465450644
60,75,1152921504606843707,11,3,216000,2,3600,1,0,0,1152921504606843708,2911417940926373,,0,,,,,,,55.14519999269396
60,76,1152921504606843703,7,3,216000,2,3600,7,0,0,1152921503142880684,2193547,,1,-1443,8,52926546,754669868,1152921503852173836,205201,70.39410003926605
60,77,1152921504606843607,7,3,216000,2,3600,7,1,1,1152921504606843608,163753,1152921504606843608,1,-39,4,203625006,-1730498032,1152921506337341640,181243,6.2408000230789185
60,78,1152921504606843547,7,3,216000,2,3600,7,0,0,1152921504606843548,1109531,,1,-879,22,51485046,-1510533668,1152921506117377216,56377,44.67329999897629
60,79,1152921504606843527,11,3,216000,2,3600,1,0,0,1152921504606843528,16012798675095049,,1,-323,4,47777186,1968346260,1152921502638497268,152293,26.915299938991666
60,80,1152921504606843493,1,3,216000,2,3600,10,0,0,1152921506660672040,39623137,,1,-11,1,636797724,-388666006,1152921504995509500,95111,5.790100083686411
60,81,1152921504606843479,11,3,216000,2,3600,1,0,0,1152921504606843480,196140809,,1,-259,4,37064690,-2062976996,1152921506669820476,62533,86.98410005308688
60,82,1152921504606843431,11,3,216000,2,3600,1,0,0,1152921504606843432,73076867,,1,-43,1,292611386,964346836,1152921503642496596,46723,3.7338000256568193
60,83,1152921504606843421,1,3,216000,2,3600,10,0,0,1152921504938385025,3170341,,1,-20,2,373046610,-1352187322,1152921505959030744,70181,99.66449998319149
60,84,1152921504606843371,11,3,216000,2,3600,1,0,0,1152921504606843372,21802457,,1,-655,12,70133530,-1178952772,1152921505785796144,72973,32.65750000718981
60,85,1152921504606843353,5,3,216000,2,3600,5,0,0,1152921506425629938,3180721,,1,-452,8,56359333,1782123672,1152921502824719682,111799,37.351900013163686
60,86,1152921504606843347,11,3,216000,2,3600,1,0,0,1152921504606843348,16164971,,0,,,,,,,113.09110000729561
60,87,1152921504606843341,5,3,216000,2,3600,5,0,0,1152921503251266202,175897273,,0,,,,,,,75.02710004337132
60,88,1152921504606843313,1,3,216000,2,3600,10,0,0,1152921502709777577,7757623,,1,-68,4,257263956,-333351902,1152921504940195216,119797,11.492499965243042
60,89,1152921504606843299,11,3,216000,2,3600,1,0,0,1152921504606843300,549010240288973,,1,-11,1,355190615,-1795528311,1152921506402371611,53101,1.0427000233903527
60,90,1152921504606843259,7,3,216000,2,3600,7,0,0,1152921504293496543,765409,,1,-40,2,303790393,-959240274,1152921505566083534,72091,15.153600019402802
60,91,1152921504606843233,5,3,216000,2,3600,5,0,0,1152921506156465498,6579601669,,1,-788,10,76470376,-60695262,1152921504667538496,35671,37.90839994326234
60,92,1152921504606843227,11,3,216000,2,3600,1,0,0,1152921504606843228,96076792050570269,,1,-307,3,118014074,579653576,1152921504027189652,185849,143.67280004080385
60,93,1152921504606843221,5,3,216000,2,3600,5,0,0,1152921503678061442,20345921,,1,-415,10,40909492,1979178518,1152921502627664704,36187,39.678200031630695
60,94,1152921504606843199,7,3,216000,2,3600,7,0,0,1152921505823183313,923347,,1,-51,2,300075925,-139148911,1152921504745992111,29033,16.712200012989342
60,95,1152921504606843173,5,3,216000,2,3600,5,0,0,1152921503438334760,792601,,1,-19,1,93899692,2108117674,1152921502498725500,191353,7.0544000482186675
60,96,1152921504606843163,7,3,216000,2,3600,7,0,0,1152921506274617716,9497263,,1,-451,6,84782479,-1170413181,1152921505777256345,190387,53.3595000160858
60,97,1152921504606843107,11,3,216000,2,3600,1,0,0,1152921504606843108,632346249107,,0,,,,,,,111.0170999309048
60,98,1152921504606843073,1,3,216000,2,3600,10,0,0,1152921503766871629,32425968871,,1,-599,25,82588152,-725275886,1152921505332118960,190717,33.53060001973063
60,99,1152921504606843031,7,3,216000,2,3600,7,1,1,1152921504606843032,128237,1152921504606843032,1,-219,4,44836710,2042406332,1152921502564436700,61043,33.383999951183796
60,100,1152921504606842989,1,3,216000,2,3600,10,0,0,1152921504316457808,1458151,,1,-1435,4,3740628,-2142803554,1152921506749646544,86083,60.408700024709105
60,101,1152921504606842951,11,3,216000,2,3600,1,0,0,1152921504606842952,253609,,0,,,,,,,103.12669991981238
60,102,1152921504606842911,7,3,216000,2,3600,7,0,0,1152921502700592388,5468317,,0,,,,,,,59.967400040477514
60,103,1152921504606842909,5,3,216000,2,3600,5,0,0,1152921505735136020,1070257,,1,-91,2,200692061,-972857345,1152921505579700255,68963,24.181799963116646
60,104,1152921504606842833,1,3,216000,2,3600,10,0,0,1152921505831245891,917179,,1,-83,3,197875371,-1166982877,1152921505773825711,67289,24.941000039689243
60,105,1152921504606842809,1,3,216000,2,3600,10,0,0,1152921505978996887,11942929,,1,-40,2,40748678,2131963374,1152921502474879436,63397,15.590300085023046
60,106,1152921504606842791,7,3,216000,2,3600,7,0,0,1152921502464676303,19533931,,1,-179,5,160484421,38683055,1152921504568159737,190699,18.583500059321523
60,107,1152921504606842753,5,3,216000,2,3600,5,0,0,1152921504606842754,65637499,,1,-292,4,64566112,-1842390142,1152921506449232896,98519,9.713800041936338
60,108,1152921504606842731,7,3,216000,2,3600,7,0,0,1152921503710744164,2242519129,,1,-303,10,123174010,-120911068,1152921504727753800,84793,25.16520000062883
60,109,1152921504606842669,5,3,216000,2,3600,5,0,0,1152921504606842670,390393401329,,1,-260,8,1029442,2147419494,1152921502459423176,128473,25.868199998512864
60,110,1152921504606842651,11,3,216000,2,3600,1,0,0,1152921504606842652,794023074798101,,1,-35,2,236236694,-1630464312,1152921506237306964,60773,3.308200044557452
60,111,1152921504606842569,1,3,216000,2,3600,10,0,0,1152921506186414880,10586309,,1,-52,2,291484251,440007332,1152921504166835238,215191,31.54789994005114
60,112,1152921504606842527,7,3,216000,2,3600,7,0,0,1152921502555520889,1827103,,1,-2359,28,33659226,1392505768,1152921503214336760,95027,122.00520001351833
60,113,1152921504606842513,5,3,216000,2,3600,5,0,0,1152921504074334098,1093889,,1,-104,6,185432558,1017655014,1152921503589187500,119851,18.359299981966615
60,114,1152921504606842491,7,3,216000,2,3600,7,0,0,1152921503767009575,2065897,,1,-55,4,224496766,-1356374628,1152921505963217120,24029,28.413599939085543
60,115,1152921504606842381,5,3,216000,2,3600,5,1,1,1152921506741911250,105601,1152921506741911250,1,-4,1,115289795,-2135068868,1152921506741911250,105601,1.6666000010445714
60,116,1152921504606842357,5,3,216000,2,3600,5,0,0,1152921505305708260,230969,,1,-7,1,374804524,1904819414,1152921502702022944,207671,3.9329000283032656
60,117,1152921504606842351,11,3,216000,2,3600,1,0,0,1152921504606842352,14128181,,1,-107,3,94608377,1911532449,1152921502695309903,44507,2.935800002887845
60,118,1152921504606842293,1,3,216000,2,3600,10,0,0,1152921505030187071,106801969,,1,-111,8,201938196,-291912886,1152921504898755180,51241,28.25400000438094
60,119,1152921504606842281,1,3,216000,2,3600,10,0,0,1152921506049849081,10437313,,1,-24,2,129983020,2050900282,1152921502555942000,14411,11.023400002159178
60,120,1152921504606842141,5,3,216000,2,3600,5,0,0,1152921506430345034,3815101,,1,-215,14,44056708,2048016702,1152921502558825440,21347,15.492200036533177
60,121,1152921504606842123,11,3,216000,2,3600,1,0,0,1152921504606842124,924775483,,1,-2227,6,33228257,-1467248213,1152921506074090337,17449,42.2275000018999
60,122,1152921504606842111,11,3,216000,2,3600,1,0,0,1152921504606842112,3694897,,1,-35,2,184190161,-1850479797,1152921506457321909,17749,2.3865000111982226
60,123,1152921504606842083,7,3,216000,2,3600,7,0,0,1152921506724287037,409055641,,1,-7,1,365187558,1917850972,1152921502688991112,66067,1.751100062392652
60,124,1152921504606842051,11,3,216000,2,3600,1,0,0,1152921504606842052,3558399705576673,,1,-11,1,642398117,-268807125,1152921504875649177,188687,3.344000084325671
60,125,1152921504606842011,7,3,216000,2,3600,7,0,0,1152921506737530549,37974330001,,1,-8,1,608412015,-1284665162,1152921505891507174,138577,5.970500060357153
60,126,1152921504606841993,1,3,216000,2,3600,10,0,0,1152921506349162320,9337961,,1,-104,6,29162232,-2126791174,1152921506733633168,182141,19.94349993765354
60,127,1152921504606841969,1,3,216000,2,3600,10,0,0,1152921503055975744,1167350251,,1,-20,2,305081901,-1658368684,1152921506265210654,163567,14.495400013402104
60,128,1152921504606841939,7,3,216000,2,3600,7,0,0,1152921506461846108,17396131,,1,-8,1,731501883,-575261662,1152921505182103602,68897,4.013900063000619
60,129,1152921504606841933,1,3,216000,2,3600,10,0,0,1152921502546912749,620317,,1,-2404,20,27458,-2147483226,1152921506754325160,44851,90.39460006169975
60,130,1152921504606841909,1,3,216000,2,3600,10,0,0,1152921504557267240,689261,,1,-11,1,284255301,1929475105,1152921502677366805,77839,10.16519998665899
60,131,1152921504606841831,7,3,216000,2,3600,7,0,0,1152921504606841832,2915663,,1,-91,2,224822358,-109920820,1152921504716762652,122387,23.841299931518734
60,132,1152921504606841799,11,3,216000,2,3600,1,0,0,1152921504606841800,14895626674507,,1,-11,1,543731585,1166019561,1152921503440822239,142543,1.137700048275292
60,133,1152921504606841793,5,3,216000,2,3600,5,0,0,1152921502571299840,3009701,,1,-131,5,171332869,-875321259,1152921505482163053,173917,18.8522000098601
60,134,1152921504606841771,7,3,216000,2,3600,7,0,0,1152921505476717831,1826371,,1,-1736,24,46373985,-937196522,1152921505544038294,71479,162.1010999660939
60,135,1152921504606841591,7,3,216000,2,3600,7,0,0,1152921505299283825,367189,,0,,,,,,,104.27530005108565
60,136,1152921504606841561,1,3,216000,2,3600,10,0,0,1152921506667346000,533989,,1,-191,13,154931280,-164252938,1152921504771094500,210323,36.78069997113198
60,137,1152921504606841517,5,3,216000,2,3600,5,0,0,1152921504990873896,448969,,0,,,,,,,153.0301000457257
60,138,1152921504606841511,11,3,216000,2,3600,1,0,0,1152921504606841512,17435987,,0,,,,,,,109.27160002756864
60,139,1152921504606841471,7,3,216000,2,3600,7,0,0,1152921503203054941,318712837,,1,-123,2,77195659,1969443611,1152921502637397861,170827,9.018199983984232
60,140,1152921504606841441,1,3,216000,2,3600,10,0,0,1152921503883334143,6781381,,1,-19,1,226513325,1907047083,1152921502699794359,21191,5.536700016818941
60,141,1152921504606841397,5,3,216000,2,3600,5,1,1,1152921503339545700,112337,1152921503339545700,1,-4,1,866840186,1267295698,1152921503339545700,112337,2.4409000761806965
60,142,1152921504606841373,5,3,216000,2,3600,5,0,0,1152921506714753800,18017213,,1,-1604,20,48463298,918904374,1152921503687937000,37339,53.27399994712323
60,143,1152921504606841357,1,3,216000,2,3600,10,0,0,1152921505612803147,443563,,1,-1707,10,49475577,-658206325,1152921505265047683,113027,98.88710000086576
60,144,1152921504606841303,7,3,216000,2,3600,7,0,0,1152921506677617297,16427464177,,1,-1063,19,25468818,-1980444320,1152921506587285624,29483,63.90609999652952
60,145,1152921504606841199,11,3,216000,2,3600,1,0,0,1152921504606841200,323027,,1,-1915,6,24444725,1862092411,1152921502744748789,103319,54.88750000949949
60,146,1152921504606841127,11,3,216000,2,3600,1,0,0,1152921504606841128,48038396025285047,,0,,,,,,,119.22380002215505
60,147,1152921504606841097,5,3,216000,2,3600,5,0,0,1152921505702597226,700789,,1,-8,1,743610022,433634754,1152921504173206344,93529,3.847600077278912
60,148,1152921504606841063,7,3,216000,2,3600,7,0,0,1152921503164353196,25748255569,,1,-403,2,15551049,2124670907,1152921502482170157,142973,35.01650004182011
60,149,1152921504606841007,11,3,216000,2,3600,1,0,0,1152921504606841008,519340333,,1,-88,2,195186209,1122092810,1152921503484748198,53353,8.961600018665195
60,150,1152921504606840953,5,3,216000,2,3600,5,0,0,1152921503083918178,3662081,,1,-52,2,79198957,-2070149108,1152921506676990062,203911,4.788100020959973
60,151,1152921504606840949,1,3,216000,2,3600,10,0,0,1152921502879195939,428551,,1,-267,2,131291549,-96339527,1152921504703180477,19379,57.94530001003295
60,152,1152921504606840929,5,3,216000,2,3600,5,1,1,1152921504606840930,39839,1152921504606840930,1,-595,4,66358688,-1411247006,1152921506018087936,7561,29.736099997535348
60,153,1152921504606840883,7,3,216000,2,3600,7,0,0,1152921505275231249,31097377,,0,,,,,,,118.63819998688996
60,154,1152921504606840877,1,3,216000,2,3600,10,0,0,1152921503210696107,38990821,,1,-948,12,32260042,1903967606,1152921502702873272,55681,57.818999979645014
60,155,1152921504606840817,1,3,216000,2,3600,10,0,0,1152921505898980240,1385077,,1,-56,4,263506932,850456018,1152921503756384800,47279,13.199100038036704
60,156,1152921504606840677,5,3,216000,2,3600,5,0,0,1152921504606840678,1610537,,1,-67,1,4195316,-2147209066,1152921506754049744,123631,8.819199982099235
60,157,1152921504606840671,11,3,216000,2,3600,1,0,0,1152921504606840672,3805801619,,1,-811,7,43573262,1752683020,1152921502854157652,171827,57.265100069344044
60,158,1152921504606840601,1,3,216000,2,3600,10,0,0,1152921505613503922,17805169,,1,-8,1,433840020,-1762370198,1152921506369210800,211403,17.920299898833036
60,159,1152921504606840473,5,3,216000,2,3600,5,1,1,1152921506405636900,8861,1152921506405636900,1,-4,1,586518848,-1798796426,1152921506405636900,8861,1.7405999824404716
60,160,1152921504606840461,5,3,216000,2,3600,5,0,0,1152921503132526452,234317,,1,-499,3,51806284,-1808984350,1152921506415824812,16001,19.388800021260977
60,161,1152921504606840359,11,3,216000,2,3600,1,0,0,1152921504606840360,8632236482531,,1,-431,21,43247734,-1950783960,1152921506557624320,39301,62.10290000308305
60,162,1152921504606840323,11,3,216000,2,3600,1,0,0,1152921504606840324,105695040759703,,1,-328,4,61669549,-1834191458,1152921506441031782,73607,10.650100070051849
60,163,1152921504606840233,5,3,216000,2,3600,5,0,0,1152921504782596858,1549200577,,1,-88,2,160327556,1532857658,1152921503073982576,120941,57.26739997044206
60,164,1152921504606840127,7,3,216000,2,3600,7,1,1,1152921505471947939,9277,1152921505471947939,1,-3,1,1134794327,-865107811,1152921505471947939,9277,1.45650003105402
60,165,1152921504606840103,7,3,216000,2,3600,7,0,0,1152921502460986741,7041967,,1,-1707,10,972007,-2147108113,1152921506753948217,150893,41.85929999221116
60,166,1152921504606840077,5,3,216000,2,3600,5,1,1,1152921504606840078,23869,1152921504606840078,0,,,,,,,78.39669997338206
60,167,1152921504606840043,7,3,216000,2,3600,7,0,0,1152921502934519772,5614257693637,,0,,,,,,,61.39060005079955
60,168,1152921504606840019,7,3,216000,2,3600,7,0,0,1152921504606840020,57855283,,1,-111,8,155804446,1384614820,1152921503222225200,106871,15.132799977436662
60,169,1152921504606839993,5,3,216000,2,3600,5,0,0,1152921502547763338,471675317,,1,-7,1,795053368,-432339002,1152921505039178996,132329,7.7905000653117895
60,170,1152921504606839963,11,3,216000,2,3600,1,0,0,1152921504606839964,127403707469,,0,,,,,,,88.62890000455081
60,171,1152921504606839887,7,3,216000,2,3600,7,0,0,1152921504606839888,9895679,,0,,,,,,,121.07949994970113
60,172,1152921504606839881,1,3,216000,2,3600,10,0,0,1152921506116430788,18621481,,1,-67,1,117872023,-1918541241,1152921506525381123,140197,30.605999985709786
60,173,1152921504606839867,11,3,216000,2,3600,1,0,0,1152921504606839868,24916484213,,0,,,,,,,59.996800031512976
60,174,1152921504606839861,5,3,216000,2,3600,5,0,0,1152921504606839862,47252291,,0,,,,,,,92.73989999201149
60,175,1152921504606839843,11,3,216000,2,3600,1,0,0,1152921504606839844,5056673265819473,,1,-283,3,28045606,-2095015672,1152921506701855516,45673,6.7671999568119645
60,176,1152921504606839827,7,3,216000,2,3600,7,0,0,1152921504606839828,9287849,,1,-8,1,3702483,-2147458114,1152921506754297942,100291,18.186099943704903
60,177,1152921504606839741,5,3,216000,2,3600,5,0,0,1152921503474309000,100702661,,1,-1159,16,43348036,1560084770,1152921503046754972,121441,58.9544998947531
60,178,1152921504606839719,7,3,216000,2,3600,7,0,0,1152921503873007337,55050217,,1,-11,1,546784521,-1150208495,1152921505757048215,92317,3.1241000397130847
60,179,1152921504606839713,1,3,216000,2,3600,10,0,0,1152921503100896256,28458487,,1,-83,3,51383829,2095839043,1152921502511000671,169369,9.05829994007945
